Word,Landmark Index,X Coordinate,Y Coordinate,Z Coordinate
Car Accident ,18,0.472824,0.718432,-0.024195
Car Accident ,19,0.462227,0.731076,-0.015420
Car Accident ,20,0.444655,0.740456,-0.008635
Car Accident ,0,0.615110,0.792220,-0.000000
Car Accident ,1,0.631891,0.672442,0.001038
Car Accident ,2,0.618636,0.556035,-0.000334
Car Accident ,3,0.597825,0.476956,-0.001826
Car Accident ,4,0.582739,0.434754,-0.002264
Car Accident ,5,0.580949,0.551028,-0.010423
Car Accident ,6,0.535805,0.483269,-0.019919
Car Accident ,7,0.544602,0.504735,-0.024732
Car Accident ,8,0.560425,0.538027,-0.025170
Car Accident ,9,0.552255,0.596330,-0.012833
Car Accident ,10,0.511466,0.530403,-0.015098
Car Accident ,11,0.524096,0.550932,-0.013098
Car Accident ,12,0.539139,0.580027,-0.012193
Car Accident ,13,0.529616,0.645196,-0.014738
Car Accident ,14,0.499990,0.585478,-0.013375
Car Accident ,15,0.511579,0.600175,-0.005471
Car Accident ,16,0.525340,0.623355,-0.001596
Car Accident ,17,0.512987,0.692310,-0.016502
Car Accident ,18,0.496050,0.639977,-0.012102
Car Accident ,19,0.506418,0.650911,-0.002214
Car Accident ,20,0.516872,0.669813,0.004843
Car Accident ,0,0.350035,0.820982,-0.000000
Car Accident ,1,0.359074,0.686717,-0.000802
Car Accident ,2,0.398894,0.597292,0.000164
Car Accident ,3,0.440764,0.567721,0.001179
Car Accident ,4,0.467656,0.586944,0.003778
Car Accident ,5,0.458178,0.628266,-0.002699
Car Accident ,6,0.480881,0.568960,-0.003994
Car Accident ,7,0.451934,0.581263,-0.006443
Car Accident ,8,0.432836,0.615341,-0.008055
Car Accident ,9,0.473231,0.690632,-0.002706
Car Accident ,10,0.485855,0.624673,0.003024
Car Accident ,11,0.464134,0.626691,0.006028
Car Accident ,12,0.446872,0.653930,0.005508
Car Accident ,13,0.477497,0.743999,-0.002445
Car Accident ,14,0.485500,0.677141,0.002691
Car Accident ,15,0.467433,0.676341,0.008038
Car Accident ,16,0.449892,0.698205,0.008997
Car Accident ,17,0.474546,0.784578,-0.002280
Car Accident ,18,0.481063,0.724244,0.001266
Car Accident ,19,0.467931,0.723649,0.008377
Car Accident ,20,0.454476,0.743143,0.013090
Car Accident ,0,0.599794,0.815434,0.000000
Car Accident ,1,0.606826,0.675649,-0.006047
Car Accident ,2,0.574447,0.574475,-0.011739
Car Accident ,3,0.528125,0.516883,-0.015617
Car Accident ,4,0.491060,0.518301,-0.017567
Car Accident ,5,0.532121,0.632687,-0.021521
Car Accident ,6,0.488959,0.556012,-0.034135
Car Accident ,7,0.517477,0.567648,-0.042088
Car Accident ,8,0.536682,0.595435,-0.045359
Car Accident ,9,0.509631,0.687694,-0.020686
Car Accident ,10,0.484991,0.611510,-0.022760
Car Accident ,11,0.510496,0.612004,-0.020964
Car Accident ,12,0.525194,0.633960,-0.022768
Car Accident ,13,0.496586,0.734133,-0.019498
Car Accident ,14,0.485596,0.665137,-0.015935
Car Accident ,15,0.504374,0.665457,-0.007268
Car Accident ,16,0.516860,0.686913,-0.005063
Car Accident ,17,0.489427,0.770751,-0.019441
Car Accident ,18,0.487128,0.712346,-0.014079
Car Accident ,19,0.502560,0.711838,-0.005464
Car Accident ,20,0.512127,0.731348,-0.001064
Car Accident ,0,0.594979,0.803300,-0.000000
Car Accident ,1,0.595626,0.675950,-0.002514
Car Accident ,2,0.568209,0.585916,-0.006301
Car Accident ,3,0.526705,0.524057,-0.009217
Car Accident ,4,0.490472,0.516087,-0.010537
Car Accident ,5,0.532533,0.627963,-0.018225
Car Accident ,6,0.490146,0.559177,-0.028112
Car Accident ,7,0.514716,0.567243,-0.033174
Car Accident ,8,0.533913,0.594005,-0.034176
Car Accident ,9,0.510987,0.681031,-0.018732
Car Accident ,10,0.486986,0.609197,-0.018944
Car Accident ,11,0.506438,0.613610,-0.016896
Car Accident ,12,0.519211,0.638139,-0.017744
Car Accident ,13,0.497252,0.728027,-0.018443
Car Accident ,14,0.484329,0.662336,-0.013307
Car Accident ,15,0.499785,0.665571,-0.004218
Car Accident ,16,0.511674,0.687720,-0.001726
Car Accident ,17,0.488220,0.765486,-0.018770
Car Accident ,18,0.482167,0.707898,-0.012234
Car Accident ,19,0.495897,0.711371,-0.002202
Car Accident ,20,0.505988,0.730464,0.003700
Car Accident ,0,0.593338,0.803935,-0.000000
Car Accident ,1,0.599271,0.675717,-0.001725
Car Accident ,2,0.571074,0.583798,-0.004083
Car Accident ,3,0.528205,0.526446,-0.004940
Car Accident ,4,0.496038,0.535169,-0.004525
Car Accident ,5,0.533537,0.630749,-0.019442
Car Accident ,6,0.492896,0.566178,-0.026366
Car Accident ,7,0.516024,0.571616,-0.029524
Car Accident ,8,0.534210,0.595517,-0.030268
Car Accident ,9,0.511186,0.684354,-0.019310
Car Accident ,10,0.487757,0.613301,-0.018114
Car Accident ,11,0.507499,0.617022,-0.015376
Car Accident ,12,0.520307,0.642534,-0.016035
Car Accident ,13,0.497748,0.731055,-0.017763
Car Accident ,14,0.483907,0.664536,-0.011904
Car Accident ,15,0.499598,0.666942,-0.003629
Car Accident ,16,0.511746,0.690040,-0.001953
Car Accident ,17,0.489721,0.768150,-0.016522
Car Accident ,18,0.482312,0.711026,-0.010585
Car Accident ,19,0.495308,0.713903,-0.002096
Car Accident ,20,0.505203,0.732479,0.002421
Car Accident ,0,0.592577,0.804661,-0.000000
Car Accident ,1,0.596600,0.680565,-0.002645
Car Accident ,2,0.568306,0.588044,-0.005649
Car Accident ,3,0.527321,0.531356,-0.006428
Car Accident ,4,0.495967,0.541073,-0.005666
Car Accident ,5,0.532597,0.637680,-0.025110
Car Accident ,6,0.491372,0.571910,-0.031250
Car Accident ,7,0.514746,0.578322,-0.031869
Car Accident ,8,0.533884,0.602696,-0.030526
Car Accident ,9,0.510005,0.690903,-0.023896
Car Accident ,10,0.487945,0.623403,-0.021279
Car Accident ,11,0.508237,0.626745,-0.015951
Car Accident ,12,0.521468,0.650168,-0.014977
Car Accident ,13,0.497087,0.737105,-0.020936
Car Accident ,14,0.484831,0.675905,-0.013315
Car Accident ,15,0.500881,0.677172,-0.003800
Car Accident ,16,0.513322,0.698594,-0.001747
Car Accident ,17,0.490193,0.774287,-0.018377
Car Accident ,18,0.484952,0.721980,-0.011355
Car Accident ,19,0.498254,0.723930,-0.002671
Car Accident ,20,0.507832,0.741262,0.001798
Car Accident ,0,0.592950,0.804457,-0.000000
Car Accident ,1,0.597108,0.682000,-0.001583
Car Accident ,2,0.567450,0.591470,-0.003743
Car Accident ,3,0.525753,0.538041,-0.003856
Car Accident ,4,0.495833,0.549581,-0.002764
Car Accident ,5,0.528524,0.638874,-0.023303
Car Accident ,6,0.489823,0.576545,-0.028741
Car Accident ,7,0.512999,0.582291,-0.029548
Car Accident ,8,0.532111,0.605405,-0.028646
Car Accident ,9,0.506788,0.692154,-0.022595
Car Accident ,10,0.486729,0.627030,-0.018972
Car Accident ,11,0.506755,0.629817,-0.013639
Car Accident ,12,0.520204,0.652440,-0.012881
Car Accident ,13,0.495440,0.739192,-0.020061
Car Accident ,14,0.484020,0.680808,-0.012258
Car Accident ,15,0.500115,0.681726,-0.002976
Car Accident ,16,0.513139,0.702471,-0.001129
Car Accident ,17,0.490250,0.777675,-0.017792
Car Accident ,18,0.484137,0.728195,-0.011246
Car Accident ,19,0.497604,0.729185,-0.002682
Car Accident ,20,0.507997,0.745510,0.001841
Car Accident ,0,0.593504,0.801554,-0.000000
Car Accident ,1,0.597456,0.678396,-0.000658
Car Accident ,2,0.566788,0.587885,-0.001931
Car Accident ,3,0.525573,0.534937,-0.001320
Car Accident ,4,0.497619,0.548483,0.000437
Car Accident ,5,0.525801,0.638150,-0.021357
Car Accident ,6,0.490188,0.575176,-0.026563
Car Accident ,7,0.513183,0.581320,-0.027767
Car Accident ,8,0.531492,0.606053,-0.027151
Car Accident ,9,0.505270,0.691615,-0.020975
Car Accident ,10,0.488515,0.626365,-0.016627
Car Accident ,11,0.507618,0.629265,-0.011596
Car Accident ,12,0.519669,0.651751,-0.011200
Car Accident ,13,0.495295,0.738176,-0.018800
Car Accident ,14,0.488559,0.680262,-0.010283
Car Accident ,15,0.504112,0.681077,-0.001455
Car Accident ,16,0.516019,0.701155,-0.000111
Car Accident ,17,0.491298,0.776168,-0.016868
Car Accident ,18,0.489885,0.727093,-0.009207
Car Accident ,19,0.503817,0.727953,-0.000520
Car Accident ,20,0.514068,0.743252,0.003905
Car Accident ,0,0.592640,0.798129,-0.000000
Car Accident ,1,0.596370,0.675215,-0.001479
Car Accident ,2,0.566068,0.584744,-0.003205
Car Accident ,3,0.525530,0.533713,-0.002955
Car Accident ,4,0.497923,0.547175,-0.001500
Car Accident ,5,0.526470,0.637290,-0.022240
Car Accident ,6,0.491202,0.572863,-0.028176
Car Accident ,7,0.514274,0.580069,-0.029892
Car Accident ,8,0.532083,0.605466,-0.029526
Car Accident ,9,0.505524,0.690837,-0.021682
Car Accident ,10,0.486972,0.624227,-0.018145
Car Accident ,11,0.506120,0.627328,-0.013316
Car Accident ,12,0.518453,0.650561,-0.012799
Car Accident ,13,0.494908,0.737149,-0.019415
Car Accident ,14,0.485673,0.677931,-0.011629
Car Accident ,15,0.501835,0.678823,-0.002610
Car Accident ,16,0.514189,0.699229,-0.000827
Car Accident ,17,0.490465,0.774451,-0.017441
Car Accident ,18,0.486198,0.723655,-0.010370
Car Accident ,19,0.500500,0.724372,-0.001423
Car Accident ,20,0.510964,0.740571,0.003370
Car Accident ,0,0.592614,0.798974,-0.000000
Car Accident ,1,0.595757,0.674392,-0.002217
Car Accident ,2,0.565941,0.584040,-0.004579
Car Accident ,3,0.525400,0.532642,-0.004746
Car Accident ,4,0.497445,0.546010,-0.003671
Car Accident ,5,0.525750,0.638705,-0.023537
Car Accident ,6,0.491860,0.573044,-0.029347
Car Accident ,7,0.515192,0.580157,-0.030718
Car Accident ,8,0.532751,0.605728,-0.030229
Car Accident ,9,0.504967,0.692104,-0.022665
Car Accident ,10,0.488028,0.623619,-0.019177
Car Accident ,11,0.507294,0.627049,-0.014473
Car Accident ,12,0.519098,0.650990,-0.014117
Car Accident ,13,0.494707,0.737742,-0.020009
Car Accident ,14,0.486859,0.676569,-0.012251
Car Accident ,15,0.503021,0.677312,-0.003313
Car Accident ,16,0.515090,0.698044,-0.001639
Car Accident ,17,0.490668,0.774664,-0.017666
Car Accident ,18,0.487614,0.723308,-0.010629
Car Accident ,19,0.501960,0.723441,-0.001802
Car Accident ,20,0.512432,0.739369,0.002898
Car Accident ,0,0.592434,0.797565,-0.000000
Car Accident ,1,0.595368,0.674104,-0.002955
Car Accident ,2,0.566158,0.584100,-0.005708
Car Accident ,3,0.525073,0.531526,-0.006150
Car Accident ,4,0.496272,0.544389,-0.005335
Car Accident ,5,0.524504,0.638674,-0.023123
Car Accident ,6,0.491228,0.572303,-0.028648
Car Accident ,7,0.514563,0.578918,-0.030018
Car Accident ,8,0.531792,0.604437,-0.029625
Car Accident ,9,0.503507,0.691852,-0.021947
Car Accident ,10,0.486733,0.622489,-0.018378
Car Accident ,11,0.506022,0.625462,-0.014090
Car Accident ,12,0.517598,0.649501,-0.014047
Car Accident ,13,0.493145,0.737622,-0.019042
Car Accident ,14,0.484323,0.675126,-0.011534
Car Accident ,15,0.500440,0.675752,-0.002773
Car Accident ,16,0.512549,0.697022,-0.001113
Car Accident ,17,0.488969,0.774591,-0.016459
Car Accident ,18,0.483992,0.722287,-0.009878
Car Accident ,19,0.498054,0.722013,-0.001077
Car Accident ,20,0.508526,0.738460,0.003760
Car Accident ,0,0.592806,0.797323,-0.000000
Car Accident ,1,0.594643,0.673295,-0.003048
Car Accident ,2,0.565406,0.583876,-0.006005
Car Accident ,3,0.524658,0.532465,-0.006449
Car Accident ,4,0.496003,0.544422,-0.005433
Car Accident ,5,0.524955,0.641297,-0.024754
Car Accident ,6,0.491134,0.572148,-0.030202
Car Accident ,7,0.514659,0.578746,-0.030793
Car Accident ,8,0.531790,0.605255,-0.029755
Car Accident ,9,0.503669,0.694150,-0.023355
Car Accident ,10,0.486597,0.622622,-0.019504
Car Accident ,11,0.505949,0.625430,-0.014462
Car Accident ,12,0.517347,0.649643,-0.013975
Car Accident ,13,0.493114,0.739000,-0.020124
Car Accident ,14,0.484135,0.674883,-0.012261
Car Accident ,15,0.500478,0.675517,-0.003090
Car Accident ,16,0.512477,0.696836,-0.001295
Car Accident ,17,0.488830,0.774911,-0.017195
Car Accident ,18,0.483933,0.721586,-0.010417
Car Accident ,19,0.498059,0.721278,-0.001565
Car Accident ,20,0.508298,0.737800,0.003233
Car Accident ,0,0.592460,0.797719,-0.000000
Car Accident ,1,0.593749,0.673903,-0.002759
Car Accident ,2,0.565202,0.585032,-0.005559
Car Accident ,3,0.525023,0.533595,-0.006017
Car Accident ,4,0.496503,0.544081,-0.004979
Car Accident ,5,0.525022,0.641224,-0.023682
Car Accident ,6,0.491002,0.572496,-0.029066
Car Accident ,7,0.514459,0.579309,-0.029677
Car Accident ,8,0.531614,0.606185,-0.028580
Car Accident ,9,0.503953,0.693737,-0.022456
Car Accident ,10,0.487078,0.623158,-0.018648
Car Accident ,11,0.506244,0.626210,-0.013943
Car Accident ,12,0.517518,0.650478,-0.013610
Car Accident ,13,0.493312,0.738343,-0.019445
Car Accident ,14,0.484984,0.675284,-0.011419
Car Accident ,15,0.501014,0.676080,-0.002609
Car Accident ,16,0.512852,0.697417,-0.001040
Car Accident ,17,0.488776,0.774161,-0.016756
Car Accident ,18,0.484624,0.722100,-0.009633
Car Accident ,19,0.498576,0.722036,-0.000930
Car Accident ,20,0.508819,0.738501,0.003750
Car Accident ,0,0.592937,0.798323,-0.000000
Car Accident ,1,0.593822,0.673522,-0.002924
Car Accident ,2,0.564683,0.584614,-0.005810
Car Accident ,3,0.524211,0.533449,-0.006246
Car Accident ,4,0.495578,0.544464,-0.005187
Car Accident ,5,0.523416,0.642493,-0.023953
Car Accident ,6,0.490820,0.573240,-0.029010
Car Accident ,7,0.514546,0.579799,-0.029483
Car Accident ,8,0.531308,0.606344,-0.028466
Car Accident ,9,0.502507,0.695358,-0.022617
Car Accident ,10,0.487176,0.623722,-0.018487
Car Accident ,11,0.506527,0.626486,-0.013664
Car Accident ,12,0.517586,0.650750,-0.013413
Car Accident ,13,0.492443,0.739989,-0.019443
Car Accident ,14,0.485061,0.675796,-0.011299
Car Accident ,15,0.501234,0.676514,-0.002406
Car Accident ,16,0.513015,0.698048,-0.000870
Car Accident ,17,0.488543,0.775708,-0.016592
Car Accident ,18,0.484677,0.722811,-0.009608
Car Accident ,19,0.498761,0.722519,-0.000904
Car Accident ,20,0.509030,0.738997,0.003781
Car Accident ,0,0.592067,0.799612,-0.000000
Car Accident ,1,0.593273,0.675467,-0.002523
Car Accident ,2,0.564615,0.586692,-0.004851
Car Accident ,3,0.524050,0.535367,-0.004942
Car Accident ,4,0.495493,0.545190,-0.003481
Car Accident ,5,0.523517,0.641842,-0.021689
Car Accident ,6,0.490264,0.573937,-0.026420
Car Accident ,7,0.513801,0.580714,-0.026882
Car Accident ,8,0.530678,0.608045,-0.025726
Car Accident ,9,0.502654,0.694396,-0.020467
Car Accident ,10,0.486329,0.624350,-0.016208
Car Accident ,11,0.505509,0.627187,-0.011807
Car Accident ,12,0.516589,0.651670,-0.011600
Car Accident ,13,0.492494,0.738847,-0.017505
Car Accident ,14,0.484848,0.676677,-0.009025
Car Accident ,15,0.500827,0.677284,-0.000479
Car Accident ,16,0.512524,0.698867,0.000925
Car Accident ,17,0.488381,0.774685,-0.014884
Car Accident ,18,0.484749,0.722996,-0.007338
Car Accident ,19,0.498762,0.723285,0.001409
Car Accident ,20,0.509029,0.740017,0.006154
Car Accident ,0,0.592259,0.799234,-0.000000
Car Accident ,1,0.593429,0.674412,-0.003265
Car Accident ,2,0.564430,0.584977,-0.006318
Car Accident ,3,0.523528,0.534302,-0.006955
Car Accident ,4,0.494789,0.545955,-0.006139
Car Accident ,5,0.522383,0.643347,-0.023504
Car Accident ,6,0.490434,0.574114,-0.029020
Car Accident ,7,0.514239,0.580899,-0.030211
Car Accident ,8,0.531080,0.607704,-0.029693
Car Accident ,9,0.501602,0.696425,-0.022222
Car Accident ,10,0.486900,0.625005,-0.018571
Car Accident ,11,0.506269,0.628020,-0.014375
Car Accident ,12,0.517235,0.652678,-0.014495
Car Accident ,13,0.491830,0.741112,-0.019198
Car Accident ,14,0.484952,0.677130,-0.011453
Car Accident ,15,0.501121,0.678004,-0.002798
Car Accident ,16,0.512858,0.699702,-0.001324
Car Accident ,17,0.488182,0.776996,-0.016537
Car Accident ,18,0.484658,0.724335,-0.009725
Car Accident ,19,0.498819,0.724033,-0.000988
Car Accident ,20,0.509225,0.740603,0.003779
Car Accident ,0,0.592120,0.799355,-0.000000
Car Accident ,1,0.592892,0.675656,-0.002425
Car Accident ,2,0.563903,0.587259,-0.004600
Car Accident ,3,0.523493,0.536290,-0.004484
Car Accident ,4,0.495379,0.546626,-0.002829
Car Accident ,5,0.522815,0.642591,-0.022114
Car Accident ,6,0.489299,0.575676,-0.026623
Car Accident ,7,0.512832,0.581994,-0.026684
Car Accident ,8,0.529878,0.608782,-0.025220
Car Accident ,9,0.502248,0.695331,-0.020782
Car Accident ,10,0.486220,0.626132,-0.016147
Car Accident ,11,0.505360,0.628744,-0.011371
Car Accident ,12,0.516407,0.652556,-0.010996
Car Accident ,13,0.492243,0.739924,-0.017660
Car Accident ,14,0.485554,0.678460,-0.008844
Car Accident ,15,0.501470,0.679013,-0.000217
Car Accident ,16,0.513108,0.700155,0.001121
Car Accident ,17,0.488215,0.775882,-0.014878
Car Accident ,18,0.485415,0.724907,-0.007010
Car Accident ,19,0.499475,0.725084,0.001738
Car Accident ,20,0.509848,0.741170,0.006403
Car Accident ,0,0.591078,0.800213,-0.000000
Car Accident ,1,0.592169,0.675857,-0.002510
Car Accident ,2,0.563092,0.587073,-0.004766
Car Accident ,3,0.522307,0.535153,-0.004689
Car Accident ,4,0.493684,0.546161,-0.003085
Car Accident ,5,0.521860,0.643118,-0.022049
Car Accident ,6,0.488787,0.575919,-0.026224
Car Accident ,7,0.512056,0.582569,-0.026052
Car Accident ,8,0.528975,0.609179,-0.024547
Car Accident ,9,0.501052,0.695618,-0.020682
Car Accident ,10,0.485515,0.625370,-0.015974
Car Accident ,11,0.504522,0.628385,-0.011171
Car Accident ,12,0.515648,0.652281,-0.010797
Car Accident ,13,0.490990,0.740205,-0.017498
Car Accident ,14,0.484267,0.677354,-0.008668
Car Accident ,15,0.499976,0.678348,0.000017
Car Accident ,16,0.511694,0.699822,0.001381
Car Accident ,17,0.486971,0.776068,-0.014652
Car Accident ,18,0.483884,0.724000,-0.006826
Car Accident ,19,0.497743,0.724635,0.001942
Car Accident ,20,0.508074,0.741037,0.006600
Car Accident ,0,0.590798,0.799787,-0.000000
Car Accident ,1,0.591629,0.675610,-0.002590
Car Accident ,2,0.562719,0.586739,-0.004983
Car Accident ,3,0.522349,0.535506,-0.005035
Car Accident ,4,0.494108,0.546700,-0.003535
Car Accident ,5,0.521224,0.643244,-0.021991
Car Accident ,6,0.488985,0.575012,-0.026399
Car Accident ,7,0.512519,0.581952,-0.026627
Car Accident ,8,0.529286,0.609006,-0.025390
Car Accident ,9,0.500402,0.695544,-0.020641
Car Accident ,10,0.485153,0.625163,-0.015952
Car Accident ,11,0.504266,0.628044,-0.011358
Car Accident ,12,0.515172,0.652191,-0.011165
Car Accident ,13,0.490425,0.739819,-0.017489
Car Accident ,14,0.483253,0.677074,-0.008738
Car Accident ,15,0.499104,0.677595,-0.000113
Car Accident ,16,0.510756,0.698994,0.001257
Car Accident ,17,0.486528,0.775239,-0.014658
Car Accident ,18,0.482348,0.723339,-0.006895
Car Accident ,19,0.496108,0.723456,0.002036
Car Accident ,20,0.506376,0.740061,0.006859
Car Accident ,0,0.590667,0.797386,-0.000000
Car Accident ,1,0.591663,0.674379,-0.002513
Car Accident ,2,0.562788,0.586392,-0.004854
Car Accident ,3,0.522810,0.535151,-0.004829
Car Accident ,4,0.494824,0.545403,-0.003310
Car Accident ,5,0.520778,0.641078,-0.022949
Car Accident ,6,0.488344,0.574210,-0.027265
Car Accident ,7,0.511920,0.581377,-0.027161
Car Accident ,8,0.528788,0.608755,-0.025648
Car Accident ,9,0.500334,0.693654,-0.021579
Car Accident ,10,0.485125,0.625088,-0.016733
Car Accident ,11,0.504268,0.628124,-0.011801
Car Accident ,12,0.515188,0.652026,-0.011436
Car Accident ,13,0.490661,0.738487,-0.018321
Car Accident ,14,0.484069,0.677624,-0.009460
Car Accident ,15,0.500001,0.678270,-0.000694
Car Accident ,16,0.511641,0.699518,0.000702
Car Accident ,17,0.486984,0.774690,-0.015364
Car Accident ,18,0.483307,0.724110,-0.007619
Car Accident ,19,0.497280,0.724138,0.001317
Car Accident ,20,0.507615,0.740334,0.006138
Car Accident ,0,0.590214,0.797445,-0.000000
Car Accident ,1,0.591924,0.673955,-0.002933
Car Accident ,2,0.563245,0.585206,-0.005506
Car Accident ,3,0.522803,0.533802,-0.005709
Car Accident ,4,0.494275,0.544048,-0.004404
Car Accident ,5,0.520294,0.640979,-0.022396
Car Accident ,6,0.488399,0.572402,-0.027071
Car Accident ,7,0.512066,0.578983,-0.027706
Car Accident ,8,0.528859,0.605956,-0.026792
Car Accident ,9,0.499519,0.693437,-0.020985
Car Accident ,10,0.484939,0.622091,-0.016664
Car Accident ,11,0.504347,0.625077,-0.012406
Car Accident ,12,0.515265,0.650228,-0.012404
Car Accident ,13,0.489694,0.737574,-0.017793
Car Accident ,14,0.483207,0.674054,-0.009423
Car Accident ,15,0.499379,0.674675,-0.000993
Car Accident ,16,0.511001,0.696724,0.000322
Car Accident ,17,0.485837,0.772984,-0.014934
Car Accident ,18,0.482335,0.719945,-0.007703
Car Accident ,19,0.496497,0.719970,0.001003
Car Accident ,20,0.506908,0.737220,0.005766
Car Accident ,0,0.590766,0.797236,-0.000000
Car Accident ,1,0.591984,0.674087,-0.002386
Car Accident ,2,0.563036,0.585754,-0.004633
Car Accident ,3,0.523069,0.534093,-0.004644
Car Accident ,4,0.494477,0.543679,-0.003138
Car Accident ,5,0.520779,0.639949,-0.021442
Car Accident ,6,0.488868,0.571776,-0.025726
Car Accident ,7,0.512314,0.578597,-0.026060
Car Accident ,8,0.528896,0.605257,-0.024921
Car Accident ,9,0.499939,0.692080,-0.020153
Car Accident ,10,0.485074,0.621983,-0.015274
Car Accident ,11,0.504349,0.625078,-0.010710
Car Accident ,12,0.515182,0.649471,-0.010554
Car Accident ,13,0.490053,0.736533,-0.017086
Car Accident ,14,0.482991,0.673989,-0.008315
Car Accident ,15,0.499047,0.674506,0.000133
Car Accident ,16,0.510729,0.696006,0.001411
Car Accident ,17,0.486104,0.772152,-0.014297
Car Accident ,18,0.482077,0.719963,-0.006710
Car Accident ,19,0.496127,0.719969,0.002074
Car Accident ,20,0.506577,0.736840,0.006857
Car Accident ,0,0.590999,0.797386,-0.000000
Car Accident ,1,0.591974,0.673270,-0.002389
Car Accident ,2,0.563260,0.585200,-0.004803
Car Accident ,3,0.523366,0.533750,-0.004938
Car Accident ,4,0.494685,0.543450,-0.003560
Car Accident ,5,0.520734,0.640659,-0.021935
Car Accident ,6,0.489390,0.571848,-0.026136
Car Accident ,7,0.513044,0.578604,-0.026402
Car Accident ,8,0.529454,0.605429,-0.025281
Car Accident ,9,0.499880,0.692869,-0.020611
Car Accident ,10,0.485747,0.622055,-0.015412
Car Accident ,11,0.505052,0.624906,-0.010712
Car Accident ,12,0.515590,0.649316,-0.010636
Car Accident ,13,0.490227,0.737153,-0.017436
Car Accident ,14,0.483957,0.674232,-0.008431
Car Accident ,15,0.500076,0.674692,0.000130
Car Accident ,16,0.511599,0.696234,0.001358
Car Accident ,17,0.486642,0.772736,-0.014532
Car Accident ,18,0.483091,0.720364,-0.006836
Car Accident ,19,0.497259,0.720204,0.002024
Car Accident ,20,0.507801,0.737033,0.006811
Car Accident ,0,0.590995,0.797067,-0.000000
Car Accident ,1,0.591977,0.674063,-0.002443
Car Accident ,2,0.563502,0.585690,-0.004929
Car Accident ,3,0.523664,0.534365,-0.005136
Car Accident ,4,0.494970,0.543806,-0.003820
Car Accident ,5,0.520601,0.641359,-0.021893
Car Accident ,6,0.489238,0.571626,-0.026274
Car Accident ,7,0.512917,0.578286,-0.026674
Car Accident ,8,0.529272,0.605391,-0.025592
Car Accident ,9,0.499758,0.693490,-0.020643
Car Accident ,10,0.484912,0.621605,-0.015692
Car Accident ,11,0.504384,0.624208,-0.011055
Car Accident ,12,0.515163,0.648904,-0.010930
Car Accident ,13,0.490020,0.737691,-0.017576
Car Accident ,14,0.482312,0.673805,-0.008821
Car Accident ,15,0.498609,0.674068,-0.000123
Car Accident ,16,0.510331,0.695649,0.001289
Car Accident ,17,0.486328,0.773206,-0.014763
Car Accident ,18,0.481026,0.719989,-0.007264
Car Accident ,19,0.495184,0.719676,0.001784
Car Accident ,20,0.505699,0.736678,0.006754
Car Accident ,0,0.591444,0.798504,-0.000000
Car Accident ,1,0.592575,0.675195,-0.002257
Car Accident ,2,0.563886,0.587132,-0.004562
Car Accident ,3,0.524087,0.535272,-0.004721
Car Accident ,4,0.495015,0.544369,-0.003332
Car Accident ,5,0.522702,0.640559,-0.021168
Car Accident ,6,0.489698,0.572837,-0.025843
Car Accident ,7,0.513305,0.579218,-0.026353
Car Accident ,8,0.530281,0.606297,-0.025152
Car Accident ,9,0.501630,0.692525,-0.020039
Car Accident ,10,0.485627,0.622559,-0.015512
Car Accident ,11,0.505109,0.625291,-0.011140
Car Accident ,12,0.516045,0.649752,-0.010965
Car Accident ,13,0.491470,0.736921,-0.017156
Car Accident ,14,0.483427,0.674629,-0.008580
Car Accident ,15,0.499626,0.674937,-0.000158
Car Accident ,16,0.511256,0.696108,0.001192
Car Accident ,17,0.487313,0.772793,-0.014537
Car Accident ,18,0.482697,0.720721,-0.007033
Car Accident ,19,0.496940,0.721119,0.001801
Car Accident ,20,0.507423,0.738250,0.006673
Car Accident ,0,0.590788,0.799273,-0.000000
Car Accident ,1,0.593144,0.675643,-0.003457
Car Accident ,2,0.564132,0.585446,-0.006468
Car Accident ,3,0.523177,0.533486,-0.007145
Car Accident ,4,0.493981,0.544964,-0.006371
Car Accident ,5,0.522153,0.642194,-0.022641
Car Accident ,6,0.489329,0.573581,-0.028357
Car Accident ,7,0.513035,0.579847,-0.030068
Car Accident ,8,0.529934,0.605858,-0.029886
Car Accident ,9,0.500980,0.694881,-0.021396
Car Accident ,10,0.484679,0.623525,-0.018006
Car Accident ,11,0.504189,0.626047,-0.014100
Car Accident ,12,0.515546,0.650692,-0.014243
Car Accident ,13,0.490710,0.739799,-0.018529
Car Accident ,14,0.481763,0.676180,-0.011121
Car Accident ,15,0.498170,0.676645,-0.002545
Car Accident ,16,0.510176,0.698231,-0.000941
Car Accident ,17,0.486548,0.776079,-0.016050
Car Accident ,18,0.481089,0.723117,-0.009706
Car Accident ,19,0.495264,0.722916,-0.000987
Car Accident ,20,0.505828,0.739967,0.003888
Car Accident ,0,0.591279,0.800915,-0.000000
Car Accident ,1,0.593669,0.677966,-0.003315
Car Accident ,2,0.564540,0.587953,-0.006276
Car Accident ,3,0.523852,0.535346,-0.006785
Car Accident ,4,0.494375,0.546244,-0.005783
Car Accident ,5,0.522831,0.642408,-0.023933
Car Accident ,6,0.489725,0.574643,-0.029355
Car Accident ,7,0.513804,0.581656,-0.030284
Car Accident ,8,0.531296,0.608707,-0.029427
Car Accident ,9,0.501395,0.695766,-0.022536
Car Accident ,10,0.485687,0.626096,-0.018513
Car Accident ,11,0.505551,0.629400,-0.013869
